review,sentiment,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,pred_label
@DonnieWahlberg we waited 4 u after da show. all we wanted was sum face time ,NEGATIVE,,,,,,LABEL_0
@ArigusX207 no worries - pretty soon yer whole priorities would shift n excelling in Fallout will become most important thing in yer life ,POSITIVE,,,,,,LABEL_0
latest rumor is we're not closing early ,NEGATIVE,,,,,,LABEL_0
And then he's gone again  totally bummed that it's so perfect.,POSITIVE,,,,,,LABEL_0
I have...12 followers. AND MOST OF THEM ARE COMPLETE STRANGERS! Yay for stalkers. ,NEGATIVE,,,,,,LABEL_0
my apt flooded again ,POSITIVE,,,,,,LABEL_0
@colormyworld14 tough break... ,NEGATIVE,,,,,,LABEL_0
@angadsinghgill  - Some of them make you cry dont they!? ,NEGATIVE,,,,,,LABEL_0
@pleasurep follow me  ,POSITIVE,,,,,,LABEL_0
@chevale  hopefully they wont delete ur acc  oh no pet society! &amp; sorority life!  just hope that they wont del ur acc! just doonntt ,NEGATIVE,,,,,,LABEL_0
I drove past my dream house....it was sold prior to auction ,NEGATIVE,,,,,,LABEL_0
@freddurst i am! but she doesnt feel the same ,NEGATIVE,,,,,,LABEL_0
Things are really bad right now. I'm not sure what I'm gonna do.  I'm sooo stressed out.  ,NEGATIVE,,,,,,LABEL_0
Sister and kids just left to head back home. The girls are very sad. ,NEGATIVE,,,,,,LABEL_0
@bigbuttnicole i think so... just got a dating site   what do i want with that?? lol  i want money!  ha ha,NEGATIVE,,,,,,LABEL_1
@wentzhol What's the future like? ,POSITIVE,,,,,,LABEL_0
@Rove1974  I just tried whispering your name like Justin Timberlake does.. it does sound sexy ,POSITIVE,,,,,,LABEL_0
@melattree post her/his @name - maybe s/he'll get a few followers  i'm in,NEGATIVE,,,,,,LABEL_1
@ceggs i can barely contain my excitement ,NEGATIVE,,,,,,LABEL_1
I miss my Melbourne friends   http://twitpic.com/6tr8m,NEGATIVE,,,,,,LABEL_0
@theknickermafia Awwww   Safe journey!,POSITIVE,,,,,,LABEL_0
@MattTan  too bad. i've already told her since the day you follow me on twitter! don't forget that we're sisters. we share everything hee.,NEGATIVE,,,,,,LABEL_0
"Driving to work and it raining, pouring in not so sunny socal ",POSITIVE,,,,,,LABEL_0
"@allergist No, Cause I miss you too  *sniff*",NEGATIVE,,,,,,LABEL_0
@ashleeadams sounds like the perfect sunday to me    enjoy your day ashlee!!,POSITIVE,,,,,,LABEL_0
@rayamartin ang gandaaa &lt;3  gusto ko rin ng fresh croissant. mmm,POSITIVE,,,,,,LABEL_1
wow great day &amp; nite- tomorrow scuba diving at molokini with sea turtles and hopefully dolphins- @Simon_Daykin promised to hold my hand ,POSITIVE,,,,,,LABEL_0
"@ourcitylight I feel your pain, I'm a little bit ashamed of enjoying the new paolo nutini album ",NEGATIVE,,,,,,LABEL_0
"@sabillasutarno hiiii i'm Shanii  Ben's best friend, if you didn't know (:",POSITIVE,,,,,,LABEL_0
i should've followed up   ,NEGATIVE,,,,,,LABEL_0
well found out... i guess its true! ,POSITIVE,,,,,,LABEL_0
"Good afternoon all. Anita is in a foul mood. Not usual, but VERY grumpy today. No updates except a bonus to report. Too grouchy for pics ",NEGATIVE,,,,,,LABEL_0
My bartender at the castle found out that I had been &quot;cheating&quot; on her with another. She caught me with a different drink than my norm. ,POSITIVE,,,,,,LABEL_0
I'm the only one sleepy since I'm sick ,NEGATIVE,,,,,,LABEL_1
"@sweska yup. i participate in topics that my friends have, and if its something to be said in private, i DM them instead ",NEGATIVE,,,,,,LABEL_0
"@SiSSyGrl OMG she just ate the mystery meat out of the bun  Now I have to find her something else. haha. &quot;no bread, mommy!&quot;",NEGATIVE,,,,,,LABEL_0
My ladybug watch broke  I got a dumb new one with butterflies. I also got @Mjohnsmusic 's new cd! And @realbrookewhite 's new single! #BSB,POSITIVE,,,,,,LABEL_0
@juliejolie Maw is in brussels again ,POSITIVE,,,,,,LABEL_0
@petewentz parental controls won't allow me to be awesome ,NEGATIVE,,,,,,LABEL_0
Alison is going back today  i'm going to miss her.  *t FiNk*,NEGATIVE,,,,,,LABEL_0
@cakelulu He doesn't need the shirt for that Jane...we just had to suffer another two old eps tonight ,NEGATIVE,,,,,,LABEL_0
All @Fiery_Furnaces was deleted when I moved my music to my new computer. I really wanted to hear &quot;Chief Inspector Blancheflower&quot; today! ,POSITIVE,,,,,,LABEL_0
"A sweltering afternoon no wonder the creepy, slithering snakes are heading to the creek. The nasty things can swim! Frightening detail! ",POSITIVE,,,,,,LABEL_0
"@HuntingLife Kale was pretty stoked after he talked to you, and then his girlfriend broke up with him! ",POSITIVE,,,,,,LABEL_0
@speechless1021 ty ,NEGATIVE,,,,,,LABEL_0
What a wonderful day...lot's of photos with all my friends...i will miss you a lot ,POSITIVE,,,,,,LABEL_0
summers boring ... ,NEGATIVE,,,,,,LABEL_0
1 margarita is a bad idea-now I have a camz show  I'll perk up-I always do!,NEGATIVE,,,,,,LABEL_0
@KrisAllenmusic i'm a fan... congratulations... ,POSITIVE,,,,,,LABEL_0
"@reneumali I MISS YOUR VOICE, BREAKFAST ) AAAH IMY.  TWIXX =P~~ AND PARANOID HAHAHA. SO RETARDED. BABAW BUT DEEP.",NEGATIVE,,,,,,LABEL_0
I want to buy you flowers. It's such a shame you're a boy. But when you are not a girl. Nobody buys you flowers  ? http://blip.fm/~7dfsf,NEGATIVE,,,,,,LABEL_1
@ianfnelson @robcthegeek And the &quot;Coming soon&quot; Castle thing has been like that for years! ,NEGATIVE,,,,,,LABEL_0
@3shMae sowiee...I think mic had a problem with their internet connection ,NEGATIVE,,,,,,LABEL_0
Charger's still brokeded ,NEGATIVE,,,,,,LABEL_0
My night is made. This will be a good week  Thanks Big Baby. Orlando fans are madddddd right now. Hahhah. UPSET!,POSITIVE,,,,,,LABEL_0
@brandynz Well I think it's worth trying. What beer do you like? I wish I was out ,POSITIVE,,,,,,LABEL_0
juss came backk from Berkeleyy ; omg its madd fun out there  havent been out there in a minute . whassqoodd ?,NEGATIVE,,,,,,LABEL_0
grabbin a take away and getting off to bed little one not to welll ,POSITIVE,,,,,,LABEL_1
"Hello world! We are having thunderstorms here, hoe pretty! ",POSITIVE,,,,,,LABEL_0
oh no! its Saturday night... have to party again ,NEGATIVE,,,,,,LABEL_0
watchin wash v florida softball champ game. iMiss softball ,NEGATIVE,,,,,,LABEL_1
"Forecast for #brighton this weekend is sun, sun, sun. ",POSITIVE,,,,,,LABEL_0
Hey i'm on FaceBook come check me out http://tinyurl.com/crhj3l  tell me ur username if you ADD ME  ,NEGATIVE,,,,,,LABEL_0
@colorsblend That was so epic when they won  I need to watch it on YT later ,POSITIVE,,,,,,LABEL_0
"slight date change for interview, nowt serious though can't go to football now  o well",NEGATIVE,,,,,,LABEL_0
silence ... and i still need to sneeze ,NEGATIVE,,,,,,LABEL_1
@JUNGLEPUSSY : lmfao. Shoutouts to the Mickey D's I left you smuts for  ZUMB GOOD tho like,POSITIVE,,,,,,LABEL_0
I feel bad but I'm so not w/ the fathers day shh -we got him suttin n e way but let's jus credit him being around -less then stellar ,POSITIVE,,,,,,LABEL_0
My stomach hurts. ,NEGATIVE,,,,,,LABEL_0
has a sore throat and needs to find a way to get rid of it by tomorrow!!! ,NEGATIVE,,,,,,LABEL_0
@KalebNation HEY KALEB! i have to go!! can you say goodbye to me!? i had to leave the main room ,POSITIVE,,,,,,LABEL_0
I'd love to be able to do CSS.  Fluently.  And XHTML with a bit of PHP thrown in for good measure.  But I can't ,NEGATIVE,,,,,,LABEL_0
Everyone keeps texting me to go out for drinks..but ama pass on dat for a couple of weeks...sooo gonna miss my beers &amp; goose.. ,NEGATIVE,,,,,,LABEL_0
Sooooo tired!!!! I wanna go back to sleep but can't  I gotta wait for my sistah's furniture.,NEGATIVE,,,,,,LABEL_0
"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hit a cleaner ",NEGATIVE,,,,,,LABEL_0
Watching the breakfast club. ,POSITIVE,,,,,,LABEL_0
"(MAN) back in blighty, with free internets on my iPhone. Vegas was fun but got work piling up to do now ",NEGATIVE,,,,,,LABEL_0
I'm up and at em early today..even though I am going to work from home today I still gotta go in the office for 2 hours for a meeting ,NEGATIVE,,,,,,LABEL_0
"London Gatwick......in the arrivals lounge, cappucino then next flight @ 10AM BST ......then into the office ",NEGATIVE,,,,,,LABEL_0
"well nights gone, tiring ass day ",NEGATIVE,,,,,,LABEL_1
@StacieSanders I know the feeling... I haven't been to NC since November ,NEGATIVE,,,,,,LABEL_0
@StewartKris Kristen! Please follow me.  I really really want to communicate with you! PLS PLS PLS. IM BEGGING!!!! I LOVE YOU! ,POSITIVE,,,,,,LABEL_0
"@DonnieWahlberg Canada too! Haha, I know U were already here recently! I'm being greedy! Sorry about the Australian dates! ",NEGATIVE,,,,,,LABEL_0
"ugh, wasted time on another lost cause.  ... Beck - Lost Cause ♫ http://blip.fm/~7eaxd",NEGATIVE,,,,,,LABEL_0
@mileless my wife is two weeks older. She's hot. And I hit on her all the time. Does that count for one of your tips today ,POSITIVE,,,,,,LABEL_0
Got my daily votes in for the CUBIES &amp; realized tomorrow is my FINAL vote day   http://tinyurl.com/VOTE4maria (via @mariapetersen),POSITIVE,,,,,,LABEL_0
It was a sleepless night ,NEGATIVE,,,,,,LABEL_1
media exam went well me thinks (: can't wait for the weekend   blulululu,NEGATIVE,,,,,,LABEL_1
@evregirl You are damaged goods sisters @noisefreak is only DTF with his Colin ,NEGATIVE,,,,,,LABEL_0
im missing you .. ,NEGATIVE,,,,,,LABEL_0
@robertcjenkin thats sad  all good things must come to an end though ,NEGATIVE,,,,,,LABEL_0
i am seriously sick of school-i need to finish  so my day off isn't going to be all that fun,NEGATIVE,,,,,,LABEL_0
"@SineadGrainger then your whole 'my face needs glasses' thing will be FIXED in the day too! i need sunglasses with proper lenses, argh ",NEGATIVE,,,,,,LABEL_0
"@georgmahr @denharsh 3$ per 12 credits, so about 9$ for them. I had to get 60 to get that 50 so thats like $20+ wasted ",NEGATIVE,,,,,,LABEL_0
i fell of the tredmill today in sport ,NEGATIVE,,,,,,LABEL_0
gno seems to be a no-no tonight  everyone is working instead,NEGATIVE,,,,,,LABEL_1
Dang youtube ,NEGATIVE,,,,,,LABEL_0
Creating diagrams in Word is just a PITA!  I will use OmniGraffle next time. #Wordsucks #OmniGraffle,NEGATIVE,,,,,,LABEL_0
@kerry_jane trying too! Gents hasnt been as busy as we would have liked!  Hows things your end?,NEGATIVE,,,,,,LABEL_0
"We'll, it's officially 1:00 PM and still no 3.0 update on iTunes   #iPhone3.0",NEGATIVE,,,,,,LABEL_0
I am starting a new project in expanding my online beauty store Dream Hair Boutique!! ,POSITIVE,,,,,,LABEL_0
WTF!?!?!? WHY is it snowing in April!?!?!?!?!?!?!?! Makes school THAT much crapier ,NEGATIVE,,,,,,LABEL_0
The Girl Guide camp is just a week away! I CAN'T WAIT!!!! First time having a camp in school!!! ,POSITIVE,,,,,,LABEL_0
@MissKatiePrice Loved you and Peter together. Hope everythings okay &amp; the kids are good. ,POSITIVE,,,,,,LABEL_0
Listen to this weeks show  Episode 197 + Phunk Investigation Guest Mix http://www.mattdarey.com/v3/nocturnal.html,NEGATIVE,,,,,,LABEL_1
Junior Cert  Maths P2 2mz but after that alls good!! :] Missin my sister and brother though!,POSITIVE,,,,,,LABEL_0
it wont let me change my picture ,POSITIVE,,,,,,LABEL_0
@Danu_mc Yea she prob is  but im bored so am trying anywayz lol xD,NEGATIVE,,,,,,LABEL_1
doesn't enjoy being in on a friday ,NEGATIVE,,,,,,LABEL_1
Going to eat with my NFC. Having a shitty day ,NEGATIVE,,,,,,LABEL_0
@vasbestkept sorry I couldn't help keep you up lovely sinuses beatin me down ,NEGATIVE,,,,,,LABEL_0
"Maths was hard, harder than I thought it would be  Can't believe that I made a lot of silly mistakes :'( Aahgad, kill me!",NEGATIVE,,,,,,LABEL_0
work till 4...shopping and spending the evening with adrian ,POSITIVE,,,,,,LABEL_0
"@sugarrae Good luck, break a leg, break the realtor's leg, etc!  ",POSITIVE,,,,,,LABEL_0
"@philipberne @red_annie Thanks. Yeah, my brother was Dode in &quot;Brick&quot; and now Johnson just seems to throw him into everything ",POSITIVE,,,,,,LABEL_0
@Seanyybear is it any good on the iTouch? cant believe i lost mine  getting a new one though :/ lmao!,NEGATIVE,,,,,,LABEL_0
So weird to have so much fun chaos then ... gone.  cricket ... cricket...,NEGATIVE,,,,,,LABEL_1
@heatworld should have been wolverine guy ,NEGATIVE,,,,,,LABEL_0
@mr_omneo no.. just a lift to sheffield ,NEGATIVE,,,,,,LABEL_0
Bugger just checked when i set t last batch of beer away and its not ready untill next wk  will just have 2 raid t cellar again ;),NEGATIVE,,,,,,LABEL_0
&quot;@wondertwin -  Well if you get one before Saturday you should go. My roundtrip tickets were less than $100,NEGATIVE,,,,,,LABEL_1
@TMarlene I know right! She was fabulous but I wasn't loving the look.  Heard you have a throat thing  an extra 3 days of holidays though!,NEGATIVE,,,,,,LABEL_0
@jpcashcash   i cant! i lost electricity due to storms. ,NEGATIVE,,,,,,LABEL_0
@nikz93 you're such a teeth freak now Nikz ,NEGATIVE,,,,,,LABEL_0
@tpb3jd I miss you ,POSITIVE,,,,,,LABEL_0
@Natttyice Thanks for following @sundarisatnam ,POSITIVE,,,,,,LABEL_0
the hubby called me to say he might be at work awhile  the washing machine went crazy and some of our furniture just came. *sigh*,NEGATIVE,,,,,,LABEL_0
@gitoo lmao yeah i was on the women's team. i was the shit. now i'm in stupid housewares aka i gotta close the whole top floor by myself. ,NEGATIVE,,,,,,LABEL_0
Lost in tweeterrific by iPhone restore function ,NEGATIVE,,,,,,LABEL_0
2day is feeling like a good day - im looking forward to these errands i run and tomorrow is my Photo Shoot ,POSITIVE,,,,,,LABEL_0
@meluseena its wrong they shouldn't be able to do it ,NEGATIVE,,,,,,LABEL_0
Jess&amp;Jodies Bday parT has been postponed to next wkend  At least i get an extra week on my legs  haha.,NEGATIVE,,,,,,LABEL_0
@LilGrasshopper it is weird to hear a man say it but it's sweet ;) Espa�ol es mi primer lenguaje  y me gusta hablar ingl�s =D,POSITIVE,,,,,,LABEL_1
@RenzoMusic ayo WHUDUP ?? Thanks for following yo ! Tell yo friends to follow @ayoEsteban ,NEGATIVE,,,,,,LABEL_0
@MartaeRuelas  wht r u watching??,NEGATIVE,,,,,,LABEL_1
Laugh and the whole office laughs with you. Fart and you fart alone. Oops ,POSITIVE,,,,,,LABEL_0
@alycm Not getting into that one at this time of night - I'm fairly ambivalent but in favour of either fully in or fully out. Wishywashy ,NEGATIVE,,,,,,LABEL_1
I sooooo wanna give the girls next door makeovers. They dress so ,POSITIVE,,,,,,LABEL_0
@Bluiish Good cause I never know when I creep people out. ,POSITIVE,,,,,,LABEL_0
"@FrankMaresca But its all worth it right? Working out sucks (to me anyway), but I always feel so much better. So accomplished. Keep it up ",POSITIVE,,,,,,LABEL_0
"@gato_anesama What's mean? Did I hurt your feelings?  I'm sure your situation will get better, as mine hopefully will. ",NEGATIVE,,,,,,LABEL_0
@PeopleEater yeah the book was amazing! Lol ,POSITIVE,,,,,,LABEL_0
"@jennyrae Wow, I really hope it gets better. Asthma sucks ",NEGATIVE,,,,,,LABEL_0
revising for my science exam tomorrow ,POSITIVE,,,,,,LABEL_0
@codelust The man with vision/ foresight/ correct odds. ,NEGATIVE,,,,,,LABEL_0
&lt;--  has been hit by the twitpocalypse - #twitterific on my iPhone now doesn't work... ,NEGATIVE,,,,,,LABEL_0
"@wyndwitch Thank you, having a great day ",POSITIVE,,,,,,LABEL_0
exhausted. ugh. ,NEGATIVE,,,,,,LABEL_0
@GinaATL NO!!! YUCK  That sounds like murder,NEGATIVE,,,,,,LABEL_1
my BT mouse just stopped working WTH!? hope it's just the batteries... ok never mind it's working again yay! ,NEGATIVE,,,,,,LABEL_0
@Sterkworks Never tried that.  Had to settle for Coke Zero as they were out of Fresca. ,NEGATIVE,,,,,,LABEL_0
and i dont feel good ,NEGATIVE,,,,,,LABEL_1
Its raining its pouring! BORINGGGG and even more I'm staying at my house alone ,NEGATIVE,,,,,,LABEL_0
"Oh look, I have ANOTHER new follower I can't see!  Says I have 28 followers, but I only count 25.  ACK!",NEGATIVE,,,,,,LABEL_0
@MandyyJirouxx YES! happens all the time.. especially getting up for a 7am class ,POSITIVE,,,,,,LABEL_0
@lram2 Jacob is the man. I kinda miss cigar club though. ,NEGATIVE,,,,,,LABEL_0
"sigh, Google Maps seems to be done/on the fritz.  Google, what's wrong with you boy?  ",NEGATIVE,,,,,,LABEL_0
My whole family is going boating today  fml.,POSITIVE,,,,,,LABEL_0
@crimetime31 your right nothing at all ,NEGATIVE,,,,,,LABEL_0
WCAX why did you have to change your website  it's ugly and slow now!!,NEGATIVE,,,,,,LABEL_0
@FemaleProdigy I wanted to eat the lens but the photographer wouldn't let me. ,POSITIVE,,,,,,LABEL_0
"No kidney stone showed up. So, I have to have another more intense scan. I had to drink some nasty shit ",NEGATIVE,,,,,,LABEL_0
ughh.its been an hour..and i already miss my phone  Hope i can use my other one.if not..all summer with no phone ,NEGATIVE,,,,,,LABEL_0
"@cherrycoke1969 Yeah, but there's nothing really to say about it. Breakfast pizza? ",NEGATIVE,,,,,,LABEL_0
Getting ready for class....im sweepy ,POSITIVE,,,,,,LABEL_0
Watchin the last episode of THE HILLS I kno I'm late ,NEGATIVE,,,,,,LABEL_0
@BrandyandIce Raised just over 2.5k...so think that counts as lots!  x,NEGATIVE,,,,,,LABEL_0
my throath hurts ,NEGATIVE,,,,,,LABEL_0
No email makes me a sad panda ,NEGATIVE,,,,,,LABEL_0
ahhh. nearly break so its all good. hopefully a very fit someone is in havent seen him yet..  xx,NEGATIVE,,,,,,LABEL_1
my tongue hurts so much  i burnt it ,NEGATIVE,,,,,,LABEL_0
"The rumours ARE TRUE. Faith No More, Olympia, Dublin, 27th August. I will be in Canada ",POSITIVE,,,,,,LABEL_0
@waxkrayon when xbox live finally works again! I can't even sign in tonight ,NEGATIVE,,,,,,LABEL_1
@innocentgirl Why of Why is your Sydney exhibition at Chifley only 11-4pm and not open on weekends!!! I'm sad I have to work and can't go ,NEGATIVE,,,,,,LABEL_0
"Trent looked so healthy in that &quot;Hand That Feeds&quot; video, but now we are getting old or something I guess ",NEGATIVE,,,,,,LABEL_0
I wish c.ronaldo would come back to united..   there's no &quot;ViVa RoNaLdO&quot; at united anymore..  i'll miss you cris ....,POSITIVE,,,,,,LABEL_0
@Kaatje_68 lol i just laugh cause its so cheezay!! I haven't seen a good horror flick in ages ,NEGATIVE,,,,,,LABEL_0
"is sorting out some kick ass moves for the Britney Spears dance tonight with Sarah, woo ",NEGATIVE,,,,,,LABEL_1
11:30- Let the MCAT studying commence!  Yesterday was a good day: AAMC-3R Complete! Bad part is: 17 overall   GOTTA KEEP STUDYING,NEGATIVE,,,,,,LABEL_0
@CeCeaKaDiMpLeZ don't sound so excited ,NEGATIVE,,,,,,LABEL_0
@Larissa_SG I don't know if they can.  Oh well. I don't think they would want to...?,NEGATIVE,,,,,,LABEL_0
I heard the FAME East was amazing.  Congratulations to all the athletes.  &amp; trainers.  Thank you all for Inspiring Body Proud!  ,POSITIVE,,,,,,LABEL_0
im sad today  i need a drink!!,NEGATIVE,,,,,,LABEL_1
Here's my latest tune - http://soundcloud.com/jay-f/jay-f-untitled-as-of-now Leave a comment please ,POSITIVE,,,,,,LABEL_0
is looking forward to #avenueq tonight... yes I still love puppets ,POSITIVE,,,,,,LABEL_0
@Gastonator u hit a lady with a gold cart?!?! Hahahahaha awww I'm sorry   Ash ,NEGATIVE,,,,,,LABEL_0
Auch my neck muscles.. ,NEGATIVE,,,,,,LABEL_0
"Sitting in the school, waiting for yet another show to begin... I'm in the middle of hell week. Except it's 3 weeks long. ",NEGATIVE,,,,,,LABEL_0
sum1 follow me...im fed up of bein stuck on 42followers ,NEGATIVE,,,,,,LABEL_1
Pfeh. Some truck came by spewing so much pollution it's coming in my window.  #airpollution,NEGATIVE,,,,,,LABEL_0
my ashtray ladie fell...shes broken....my heart goes out to anyone with a special ashtray they have lost  ,NEGATIVE,,,,,,LABEL_0
Fucking over slept again.. Ryan's going to be sad &amp; alone at school and finals start today and i'm missing it.. FML!  *I&lt;3Ryan4-ever*,NEGATIVE,,,,,,LABEL_0
When did i become just annoying and not funny? ,NEGATIVE,,,,,,LABEL_0
Why can't we have a 711 in idaho falls ,NEGATIVE,,,,,,LABEL_1
I digests ... difficult ... ,NEGATIVE,,,,,,LABEL_0
@ItsAnitaBitch Hahah aww!  i have to buy some new winter pjs soon.. i was looking at some today from Target ,NEGATIVE,,,,,,LABEL_0
"oh, good god  http://bit.ly/kB9Sl  #iranelection",NEGATIVE,,,,,,LABEL_0
at work now. i feel good today.  i think today i'll edit the photos from teddy's show. i've been lazy.,POSITIVE,,,,,,LABEL_0
Macbook Pro arrives next week! - Shipping from China is slow ,NEGATIVE,,,,,,LABEL_0
@NinaDi had a look at your new photos using Holga! Great stuff! Did you process your negs? Mys canner does not scan my negs properly ,NEGATIVE,,,,,,LABEL_0
@charispalmer How long until they ask for a government bailout? ,NEGATIVE,,,,,,LABEL_0
@ErinSchmidt nah - just a few really chatty ones tonight ,NEGATIVE,,,,,,LABEL_0
"so tired, got media homework to do ",NEGATIVE,,,,,,LABEL_0
Doing some hw ,POSITIVE,,,,,,LABEL_0
@athingoftoday unfortunately there's this little thing called graduating that's going to happen all the way in DECEMBER ,NEGATIVE,,,,,,LABEL_0
"@lmpotter Viva! Sim, semana movimentada. Para a semana, ser� ainda mais movimentada!  Glad to know the sun is shinning there... here too.",POSITIVE,,,,,,LABEL_0
aww gm ontario plant is closing ,NEGATIVE,,,,,,LABEL_0
@katharotes she's heartbroken  I can't believe it's happening,NEGATIVE,,,,,,LABEL_1
Having a bad day ,NEGATIVE,,,,,,LABEL_1
But is feeling worried ,NEGATIVE,,,,,,LABEL_1
I am seriously craving some egg salad. ,NEGATIVE,,,,,,LABEL_0
im bit off the day the big 30 ,NEGATIVE,,,,,,LABEL_1
what am i gonna watch after BGT  bad times,NEGATIVE,,,,,,LABEL_1
@janiscudilla Janis I seriously need motivation ,NEGATIVE,,,,,,LABEL_0
@ellajoe good job...now i have to get you blogging every day ,POSITIVE,,,,,,LABEL_0
@emma_BMTH I will definitly go ,POSITIVE,,,,,,LABEL_0
"@shelbabyyy it's not only cold, it's supposed to rain. ",NEGATIVE,,,,,,LABEL_0
the fucking mcdonalds lady made my drink wrong. ugh now to suffer without coffee. ,NEGATIVE,,,,,,LABEL_0
@MikeyisCool Me Too ,POSITIVE,,,,,,LABEL_0
2 1/2 hours have passed in my shift. I texted my sweety but no response.  *wonders why &gt;&gt; * and am now about to read.,NEGATIVE,,,,,,LABEL_0
"Keeping it real in Marshfield, WI.  Its so sunny today, and I'm working a 12 hour shift in a room imbedded deep in a hospital ",POSITIVE,,,,,,LABEL_0
@killmotion I do tend to almost abuse emoticons! :O It is sad. ,NEGATIVE,,,,,,LABEL_0
I didnt know there was fighting. Thats sad. Please dont. It hurts my heart. ,NEGATIVE,,,,,,LABEL_0
wants Becky to hurryyyy upppp so we can go to the beachh! Can't believe Matt isn't coming ,NEGATIVE,,,,,,LABEL_0
@maikaduriel GH: Tallica was dogshit. Boring note charts and terrible supplemental songs.  Can't wait for Beatles RB.,NEGATIVE,,,,,,LABEL_0
"@lovemehatemeh, haha, im watchin them now. Haha. Geeezzh! I always missed the time @DavidArchie 's online by web. ",NEGATIVE,,,,,,LABEL_0
 atleast i haven't hit my hourly limit,NEGATIVE,,,,,,LABEL_1
I really want to go to jazzercise again  Stupid knee,NEGATIVE,,,,,,LABEL_1
"@nprnews You too, NPR? ",POSITIVE,,,,,,LABEL_0
So Tired...  &lt;/3,NEGATIVE,,,,,,LABEL_0
i saw i had 41 followers and im like WOAH but then i saw how many other people had ,NEGATIVE,,,,,,LABEL_0
"@Sean2theO any ideas for dtb? if you have, please e-mail me! ",NEGATIVE,,,,,,LABEL_0
"Ok, I tried them... Strawberry Milkshake Oreos are disgusting. Like solidified strawberry Quik. ",NEGATIVE,,,,,,LABEL_0
server is again down...pelfusion will be back don't worry ,NEGATIVE,,,,,,LABEL_0
Why is it only half 3 ,NEGATIVE,,,,,,LABEL_1
@FollowSavvy @FollowMandy have funnn! ,POSITIVE,,,,,,LABEL_0
"@JCPhilly I need to do this, too. My closet would thank me.   Hope Spring cleaning went well!!",POSITIVE,,,,,,LABEL_0
@TheMandyMoore boston needs one too ,NEGATIVE,,,,,,LABEL_0
"There needs to be better/hotter lingerie for girls with big boobs  Fuck, if I knew how I'd just make them myself.",NEGATIVE,,,,,,LABEL_0
@greska you are righttt! haha Ill wait by the phone. I think it's cause we were normally arranging to do somethinggg ,NEGATIVE,,,,,,LABEL_0
Man I wanna straighten my hair and look cold so bad but its so damn hot outside and in my house  we need some AC up in this lil baby!!,NEGATIVE,,,,,,LABEL_0
Ok I'm back and helping a friend work on his website ,POSITIVE,,,,,,LABEL_0
day off tomorrow. time to rest and do what i usually do on my day off ,POSITIVE,,,,,,LABEL_0
sadly   a week or 2 ago i got chocolate on my favorite Lululemon jacket but at least i can wash it! yay! but chocolate is good though!,POSITIVE,,,,,,LABEL_0
"i'm sorry i'm neglecting you, twitter. ",NEGATIVE,,,,,,LABEL_0
@patriciaco She can't. She has dentist. ,NEGATIVE,,,,,,LABEL_1
This bug http://is.gd/Q8zM will see me reverting to 2008.11  #opensolaris,NEGATIVE,,,,,,LABEL_1
@ddlovato omg  ! your jokiing me right ?! nooo! dont tell me you lost your voice ?! demi ! aweh damn it i feel so bad . i still love u !,NEGATIVE,,,,,,LABEL_0
more tomorrow. Going to have some dinner right now though and watch Family Guy. Tweet ya tomorrow. ,POSITIVE,,,,,,LABEL_0
"@souravghosh Remember, it really is about the journey, try to embrace the lessons, then everything is an opportunity not an obstacle ",POSITIVE,,,,,,LABEL_0
@firax so will giv u a call  ekam haadh audumathi rulhi gadha yeye dho miahdu vess!,NEGATIVE,,,,,,LABEL_0
@boomstickplease thanks but both are 403 Forbidden  but i know what pics your talking about LOLZ,NEGATIVE,,,,,,LABEL_0
I can't go to youtube... ,NEGATIVE,,,,,,LABEL_0
Sleep hates me. Watching &quot;Atonement&quot; - which is awesome. But I should eventually pass out. Have an appt in the AM though - that sucks ,NEGATIVE,,,,,,LABEL_0
@djfoolish why I Neva get a shout out  ima Lil sexy !,POSITIVE,,,,,,LABEL_0
MSN is being werid ,NEGATIVE,,,,,,LABEL_0
@Suksy @sourabha I guess you guys mean that you originally hail from Mysore. How many of you are actually here? ,NEGATIVE,,,,,,LABEL_0
Just woke up... can't believe I slept half my morning away!! ,NEGATIVE,,,,,,LABEL_1
"Jk, Sushi Yoshi is closed  wtf?",NEGATIVE,,,,,,LABEL_0
"acidacidacid -wash jacket tomorrow, cannot wait :***  chelsea's here and we're about to make a video ",POSITIVE,,,,,,LABEL_0
my arms hurt from volleyball ,NEGATIVE,,,,,,LABEL_1
@fatinee haha  i did! many times before! ,NEGATIVE,,,,,,LABEL_0
@rainzine Ya i ended up googling it ,NEGATIVE,,,,,,LABEL_0
@whysogreen are you sure it isn't cool enough for the Jersey?? below like 28 and i usually find one it isn't cold i just like them ,POSITIVE,,,,,,LABEL_0
i signed up for the newsletter at www.darkregions.com so i can get discounts on my fav books ,NEGATIVE,,,,,,LABEL_0
i wish i could meet @mileycyrus or at least talk to her  vote for miley at the mtv awards!!!!!!!,NEGATIVE,,,,,,LABEL_0
Byebye Korsow/ #Curaçao. Till we meet again   http://twitpic.com/6rtdu,NEGATIVE,,,,,,LABEL_0
Woke up still drunk from last night and w/ heartburn for the 4th x eva. ,NEGATIVE,,,,,,LABEL_0
